Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2016.0002383,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,27/04/16. COMIDA DE TRABAJO ALCALDESA Y JEFE DE GABINETE.,16/06/2016,"98,90 €",1,91201,226990
2016.0002384,"MERCERIA ELIAS, S.L.",04/05/16. BANDA MOARE 80 VERDE REINA DE SANTA RITA,16/06/2016,"115,56 €",1,91201,226010
2016.0002471,JOYAS SAN VICENTE SL,13/02/16. INSIGNIAS PARA OBSEQUIO REINAS PUEBLOS PROVINCIA MAGDALENA.,08/07/2016,"637,00 €",1,91201,226010
2016.0002472,MEDITERRANEO HOLIDAYS SL,"12/04/16. GASTOS DE CANCELACIÓN ASISTENCIA DE PAOLA VALERINO Y RAFAEL SIMÓ A LA ""ASAMBLEA GENERAL DE LA ASOCIACIÓN ESPAÑOLA DE CIUDADES DE LA PESCA"" 1ª OPERACION CONTABLE S/BASE 6ª DE LAS BASES DE EJ. DEL PRESUPUESTO.",27/06/2016,"44,80 €",5,17000,226999
2016.0002611,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 16. CONTRATO DEL SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,01/07/2016,"4.235,00 €",1,91201,226011
2016.0002637,NH HOTELES ESPAÑA SA,"18/05/16. COMIDA ALCALDESA, JEFE DE GABINETE,  CORONEL Y GENERAL.",12/08/2016,"174,41 €",1,91201,226990
2016.0002642,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,02/06/16. SUMINISTRO CASTELLONERAS MINI Y GRANDE INOX PARA MADRINAS Y REINAS.,08/07/2016,"1.801,69 €",1,91201,226010
2016.0002731,"VIAJES TRANSVIA TOURS, S.L.",DEL 4 AL 7/05/16. BILLETE DE AVIÓN PATRICIA PUERTA CON MOTIVO DE LA ASISTENCIA AL XVI FORO DE CIUDADES POR EL EMPLEO CELEBRADO EN SEVILLA.,05/07/2016,"160,84 €",4,24100,226999
2016.0002732,"VIAJES TRANSVIA TOURS, S.L.",DEL 4 AL 7/05/16. ALOJAMIENTO PATRICIA PUERTA A SEVILLA CON MOTIVO DE LA ASISTENCIA AL XVI FORO DE CIUDADES POR EL EMPLEO.,05/07/2016,"202,50 €",4,24100,226999
2016.0003457,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO/16. PRENSA PARA ALCALDÍA.,08/07/2016,"55,02 €",1,91201,22001
2016.0003799,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JUNIO/16.  CONTRATO DEL SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,22/07/2016,"4.235,00 €",1,91201,226011
2016.0003962,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"16/06/16 COMIDA ALCALDESA, JEFES POLICIA LOCAL DE CS, ALBACETE, ALMANSA Y CONCEJAL DE SEGURIDAD.",12/08/2016,"126,20 €",1,91201,226990
2016.0003984,"PULIDOS Y CRISTALIZADOS SERVITOT, S.L.",28/06/16. LIMPIEZA REALIZADA EN EL PALAU DE LA FESTA CON MOTIVO DE LA CELEBRACIÓN DEL ACTO DE LA AS. 7 TEMPS.,29/09/2016,"242,00 €",5,92031,227000
2016.0003988,"PULIDOS Y CRISTALIZADOS SERVITOT, S.L.",25/06/16. LIMPIEZA PALAU DE LA FESTA CON MOTIVO DE LA CELEBRACIÓN DEL ESPECTACULO CANTAJUEGO.,29/09/2016,"453,75 €",5,92031,227000
2016.0003995,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JUNIO/16. PRENSA PARA ALCALDIA.,12/08/2016,"52,22 €",1,91201,22001
2016.0004138,RESTAURANTE BRISAMAR GRUP BETXI SL,2016. APERITIVOS SERVIDOS EN LA COMIDA DE SANTA RITA.,12/08/2016,"495,00 €",1,91201,226990
2016.0004308,"CORONAS CASTELLON, S.L.",31/05/16. CENTRO DE FLORES NACIMIENTO MARTA VIÑAS PIQUER.,12/09/2016,"45,00 €",1,91201,226010
2016.0004504,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/16. PRENSA PARA ALCALDIA.,12/09/2016,"55,52 €",1,91201,22001
2016.0004571,CASTELLO VENDIG SL,JULIO/16. SUMINISTRO CAFE PARA LA CAFETERA ORGANOS DE GOBIERNO.,12/09/2016,"308,00 €",1,91201,226990
2016.0004606,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/16. CONTRATO DEL SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,09/09/2016,"4.235,00 €",1,91201,226011
2016.0004684,EL CORTE INGLES SA,TOALLAS Y MOCHILAS PARA LOS NIÑOS SAHARAUIS 2016,27/09/2016,"95,40 €",1,91201,226010
2016.0004690,AIVP-ASSOCIATION INTERNATIONALE VILLES ET PORTS,"20/07/16. GASTOS DE INSCRIPCIÓN DE JOSE LUIS LÓPEZ DELEGACIÓN OFICIAL DEL AYUNTAMIENTO PARA ASISTIR A LA 15ª CONFERENCIA MUNDIAL CIUDADES Y PUERTOS ""CROSSOVERS"" (GASTOS PROYECTOS EUROPEOS).",13/09/2016,"1.362,00 €",5,17220,226990
2016.0004691,AIVP-ASSOCIATION INTERNATIONALE VILLES ET PORTS,"20/07/16. GASTOS DE INSCRIPCIÓN DE RAFAEL SIMÓ DELEGACIÓN OFICIAL DEL AYUNTAMIENTO PARA ASISTIR A LA 15ª CONFERENCIA MUNDIAL CIUDADES Y PUERTOS ""CROSSOVERS"" (GASTOS PROYECTOS EUROPEOS).",13/09/2016,"1.362,00 €",5,17220,226990
2016.0004700,EL CORTE INGLES SA,20/08/16. OBSEQUIOS PROTOCOLARIOS PARA VIAJE A JAPÓN.,17/10/2016,"60,62 €",1,91201,226010
2016.0004702,EL CORTE INGLES SA,23/08/16. OBSEQUIOS PROTOCOLARIOS PARA VIAJE A JAPÓN.,17/10/2016,"90,92 €",1,91201,226010
2016.0004785,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO/16. SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,23/09/2016,"4.235,00 €",1,91201,226011
2016.0004859,EL CORTE INGLES SA,10/09/16. TOALLAS Y MOCHILAS PARA LOS NIÑOS UCRANIANOS.,19/10/2016,"365,69 €",1,91201,226010
2016.0004866,MEDITERRANEO HOLIDAYS SL,06/07/16. GASTOS DE CANCELACIÓN BILLETES DE TREN REUNION DE LA FEMP A MADRID DE LA ALCALDESA Y JEFE GABINETE,19/10/2016,"201,20 €",1,91201,226990
2016.0004867,MEDITERRANEO HOLIDAYS SL,DEL 31/07 AL 4/08/16. BILLETES DE AVIÓN Y ALOJAMIENTO A JAPÓN VICEALCALDE Y JEFE DE PROTOCOLO.,04/11/2016,"4.114,06 €",3,33440,226990
2016.0004932,"UNIPUBLIC, S.A.U.", 15/09/16. PATROCINIO PARA LA CELEBRACION DEL EVENTO CORRESPONDIENTE A LA SALIDA DE LA ETAPA 17ª DE LA VUELTA CICLISTA A ESPAÑA DESDE EL MUNICIPIO DE CASTELLON DE LA PLANA. DEC 05-08-16.,04/10/2016,"35.000,00 €",1,91201,226990
2016.0005044,MEDITERRANEO HOLIDAYS SL,19/09/16. BILLETES A FAVOR DE AMPARO MARCO Y FABRIZIO MUZZATI A MADRID.,19/10/2016,"241,60 €",1,91201,226990
2016.0005136,"VIAJES TRANSVIA TOURS, S.L.",DEL 15 AL 17/09/16. ALOJAMIENTO DE PATRICIA PUERTA Y EVA LIDON BARREDA A MERIDA CON MOTIVO DE LA ASAMBLEA RED RETOS.,19/10/2016,"250,00 €",4,24100,226999
2016.0005251,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE/16. SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,21/10/2016,"4.235,00 €",1,91201,226011
2016.0005399,ZONA LIMITE CASTELLON SL,"11/10/16. IMPRESIÓN 5.000 UNID ""JUEGOS DE LA OCA""",16/11/2016,"2.278,43 €",1,91201,226990
2016.0005404,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,21/09/16. COMIDA CON MOTIVO DE LA REUNIÓN CELEBRADA CON LA ALCALDES Y EL DIRECTOR GENERAL DE EMERGENCIAS DE LA GENERALITAT VALENCIANA.,03/11/2016,"51,80 €",1,91201,226990
2016.0005424,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE/16. PRENSA PARA ALCALDIA.,04/11/2016,"52,22 €",1,91201,22001
2016.0005517,"VIAJES TRANSVIA TOURS, S.L.","27 Y 28/09/16. ALOJAMIENTO JOSE LUIS LOPEZ A NAVARRA CON MOTIVO DE LA REUNIÓN DE ""ESTRATEGIA ESTATAL DE INCLUSIÓN EN EL PUEBLO GITANO""",08/11/2016,"90,00 €",5,23100,226999
2016.0005518,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"14/10/16. ADAPTACIÓN AL ""JUEGO DE LA OCA"" DE LA HISTORIA DE CASTELLÓN EN FORMATO CARTONÉ.",04/11/2016,"800,00 €",1,91201,226990
2016.0005530,"CORONAS CASTELLON, S.L.",DEL 5 AL 26/09/16. RAMOS NACIMIENTOS Y CENTENARIA.,12/12/2016,"138,50 €",1,91201,226010
2016.0005539,"VIAJES TRANSVIA TOURS, S.L.","DEL 4 AL 7/10/16. BILLETES DE AVIÓN Y ALOJAMIENTO DE JOSE LUIS LOPEZ IBAÑEZ A ROTERDAM CON MOTIVO DE LA CELEBRACIÓN DEL ""PROYECTO GRAU XARXA OBERTA""",08/11/2016,"1.985,99 €",5,17220,226990
2016.0005540,"VIAJES TRANSVIA TOURS, S.L.","06/10/16. BILLETE AVIÓN DE PAOLA VALERINO DE MALAGA A VALENCIA ASISTENCIA A LA CONFERENCIA ""GREEN CITIES"".",12/12/2016,"143,47 €",5,17220,226990
2016.0005593,CASTELLO VENDIG SL,AGOSTO/16. SUMINISTRO CAFE PARA LA CAFETERA ORGANOS DE GOBIERNO.,16/11/2016,"132,00 €",1,91201,226990
2016.0005648,"MESON NAVARRO, S.L.","10/10/16. COMIDA CON MOTIVO DE LA REUNIÓN CELEBRADA CON LA ALCALDESA, CONSELLERA DE SANIDAD, ASESORA CONSELLERA Y JEFE DE GABINETE.",16/11/2016,"119,90 €",1,91201,226990
2016.0005680,"VIAJES TRANSVIA TOURS, S.L.","5 Y 6/10/16. BILLETE DE TREN Y ALOJAMIENTO DE PAOLA VALERINO A MÁLAGA ASISTENCIA A LA CONFERENCIA ""GREEN CITIES""..",12/12/2016,"218,80 €",5,17220,226990
2016.0005735,MEDITERRANEO HOLIDAYS SL,"DEL 4 AL 6/11/16. BILLETES DE AVIÓN DE LA ALCALDESA, JEFE DE GABINETE Y PATRICIA PUERTA CON MOTIVO DEL ""CONGRESO EUROPEO DE COFRADIAS VÍNICAS Y GASTRONÓMICAS"" CELEBRADO EN LISBOA.",16/11/2016,"747,87 €",5,17220,226990
2016.0005741,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"SEPBRE/16. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, FRANCISCO JAVIER SERRA OCHOA (URBANISMO). CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",24/11/2016,"383,64 €",4,24100,48101
2016.0005807,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"20/10/16. COMIDA DE TRABAJO ALCALDESA,JEFE DE GABINETE, DIRECTOR DE LEVANTE-EMV Y DIRECTOR LEVANTE DE CASTELLON",16/11/2016,"107,60 €",1,91201,226990
2016.0005845,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SUMINISTRO PAÑUELOS ROMERIA MAGDALENA ASPEGUICV,22/12/2016,"279,99 €",5,23104,226990
2016.0013246,"VIAJES TRANSVIA TOURS, S.L.",DEL 24 AL 26/10/16. BILLETES DE TREN Y ALOJAMIENTO DE SARA USO A BRATISLAVA.,20/12/2016,"409,60 €",5,17220,226990
2016.0013247,"VIAJES TRANSVIA TOURS, S.L.",DEL 24 AL 26/10/16. BILLETES AVIÓN SARA USÓ A PRAGA-BRATISLAVA.,20/12/2016,"881,04 €",5,17220,226990
2016.0013253,RESTAURANTE MOLIMAR SL,"22/10/16. PAELLA, MESAS Y SILLAS PARA CELEBRACIÓN ROMERIA DE LA MAGDALENA DENTRO DE LA IV JORNADA CONVIVENCIA ASPEGUI.",22/12/2016,"796,95 €",5,23104,226990
2016.0013255,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE/16. SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,25/11/2016,"4.235,00 €",1,91201,226011
2016.0013341,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE/16. SUMINISTRO PRENSA PARA ALCALDÍA.,05/12/2016,"55,52 €",1,91201,22001
2016.0013373,CASTELLO VENDIG SL,OCTUBRE/16. SUMINISTRO CAFETERA ÓRGANOS DE GOBIERNO.,05/12/2016,"406,63 €",1,91201,226990
2016.0013427,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,1 A 10 NOVIEMBRE. SERVICIO DE PROTOCOLO DEL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14 FORMALIZADO 10-11-14.,09/12/2016,"1.411,67 €",1,91201,226011
2016.0013469,"VIAJES TRANSVIA TOURS, S.L.",DEL 26 AL 27/10/16. BILLETES DE TREN Y ALOJAMIENTO DE PAOLA VALERINO CON MOTIVO DE LA ASISTENCIA AL CURSO DE LA FEMP A MADRID.,29/12/2016,"249,65 €",5,15300,226999
2016.0013470,"MESON NAVARRO, S.L.",31/10/16. COMIDA ALCALDESA CON REPRESENTANTES DE LA EMPRESA DURANTIA.,22/12/2016,"79,90 €",1,91201,226990
2016.0013660,"AUTOCARES LA MAGDALENA, S.L.",22/10/16. SERVICIO DE TRANSPORTE ROMERIA LA MAGDALENA CON MOTIVO DE LAS 4ª JORNADAS CONVIVENCIA ASPEGUI.,29/12/2016,"240,00 €",5,23104,226990
2016.0013679,COL.LEGI DE POLITÒLEGS I SOCIÒLEGS DE CATALUNYA,"DEL 23/11 AL 21/12/16. INSCRIPCIÓN DE PAOLA VALERINO AL CURSO ""DISEÑO, REALIZACIÓN Y EXPLOTACIÓN DE ENCUESTAS""",29/12/2016,"210,00 €",5,15300,226999
2016.0013756,FIDELIS FACTU SOCIEDAD COOPERATIVA,24/11/16. SUMINISTRO ESTAMPAS DIGITALES PARA REGALOS PROTOCOLARIOS.,20/12/2016,"5.203,00 €",1,91201,226010
2016.0013887,ZONA LIMITE CASTELLON SL,28/11/16. IMPRESIÓN DE 5.000 UNIDADES JUEGOS DE LA OCA.,29/12/2016,"2.537,37 €",1,91201,226990
2016.0014238,VICENTE MIRAVETE SL,2016. CATERING FUNCIONARIOS SANTA RITA 2016.,29/12/2016,"130,00 €",1,91201,226990
2016.0014300,CULTURARTS GENERALITAT,"11/06/16. ALQUILER TEATRO CON MOTIVO DE LA CELEBRACIÓN DEL ACTO ""MANOS UNIDAS"".",29/12/2016,"2.200,00 €",1,91201,226990
2016.0014555,"CORONAS CASTELLON, S.L.",18 Y 25/11/16. RAMO PARA CENTENARIA Y ARREGLOS FLORALES,29/12/2016,"168,85 €",1,91201,226990
2016.0014834,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,NOVIEMBRE/16. PRENSA PARA ALCALDÍA.,29/12/2016,"52,22 €",1,91201,22001
2016.0014885,"GARCIA SORRIBES, S.L.",SEPTIEMBRE/16. SUMINISTRO AGUA ÓRGANOS DE GOBIERNO.,29/12/2016,"169,71 €",1,91201,226990
2016.0014886,"GARCIA SORRIBES, S.L.",OCTUBRE/16. SUMINISTRO AGUA ÓRGANOS DE GOBIERNO.,29/12/2016,"187,57 €",1,91201,226990
2016.0014887,"GARCIA SORRIBES, S.L.",NOVIEMBRE/16. SUMINISTRO AGUA ÓRGANOS DE GOBIERNO.,29/12/2016,"178,64 €",1,91201,226990
2016.0014888,"GARCIA SORRIBES, S.L.",NOVIEMBRE/16. SUMINISTRO AGUA ÓRGANOS DE GOBIERNO.,29/12/2016,"44,66 €",1,91201,226990
2016.0014898,CASTELLO VENDIG SL,NOVIEMBRE/16. SUMINISTRO CAFETERA ÓRGANOS DE GOBIERNO,29/12/2016,"357,92 €",1,91201,226990
2016.0014977,"VIAJES TRANSVIA TOURS, S.L.","14/12/16. BILLETES DE TREN A FAVOR DE JOSE LUIS LOPEZ A MADRID FORO CONTRATACIÓN PÚBLICA ""SOCIALMENTE RESPONSABLE""",30/12/2016,"152,00 €",5,23100,226999
2015.0006382,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,2/12/15. PRENSA Y REVISTAS,17/02/2016,"303,90 €",4,33210,220010
2015.0006426,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"NOVIEMBRE 2015 LIBROS Y REVISTAS PARA LA BIBLIOTECA ""JOAN B. CAMPOS"" DEL GRAO DE CASTELLON.",25/02/2016,"119,70 €",4,33210,220010
2016.0000049,PLACIDO GOMEZ SL,DICIEMBRE/15. SUMINISTRO DE MATERIAL PARA BIBLIOTECA MUNICIPAL,10/02/2016,"32,29 €",3,92065,220001
2016.0000075,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DICIEMBRE/15. PRENSA PARA BIBLIOTECA CENSAL.,10/02/2016,"170,35 €",4,33210,220010
2016.0000079,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DICIEMBRE/15. PRENSA PARA BIBLIOTECA C/MAYOR.,10/02/2016,"276,00 €",4,33210,220010
2016.0000085,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DICIEMBRE/15. PRENSA PARA BIBLIOTECA DEL GRAO.,10/02/2016,"129,40 €",4,33210,220010
2016.0000122,EDITORIAL PRENSA VALENCIANA SA,2016. SUSCRIPCIÓN AL DIARIO LEVANTE PARA BIBLIOTECAS.,24/02/2016,"4.098,40 €",4,33210,220010
2016.0000508,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO/16. PRENSA PARA BIBLIOTECA DEL GRAO,23/03/2016,"121,75 €",4,33210,220010
2016.0000566,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO/16. PRENSA PARA BIBLIOTECA CENSAL.,08/03/2016,"181,75 €",4,33210,220010
2016.0000952,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,"FEBRERO/16. DESARROLLO Y EJECUCIÓN DEL PROYECTO ""INTERVENCIÓN EN BIBLIOTECAS MUNICIPALES CON JÓVENES CULTURALMENTE DIVERSOS"".",01/04/2016,"1.662,04 €",4,33400,227066
2016.0001193,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/16. PRENSA PARA BIBLIOTECA DEL GRAO.,05/05/2016,"119,25 €",4,33210,220010
2016.0001240,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/16. PRENSA PARA BIBLIOTECA CENSAL.,05/05/2016,"187,75 €",4,33210,220010
2016.0001351,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO/16. SUMINISTRO PRENSA PARA BIBLIOTECA CENSAL.,05/05/2016,"117,25 €",4,33210,220010
2016.0001352,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO/16. PRENSA PARA BIBLIOTECA MUNICIPAL C/MAYOR.,05/05/2016,"288,13 €",4,33210,220010
2016.0001353,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO/16. SUMINISTRO PRENSA PARA BIBLIOTECA C/MAYOR.,05/05/2016,"288,94 €",4,33210,220010
2016.0001363,"EDICIONES EL PAIS, S.L.",DEL 18/03/16 AL 17/03/17 SUSCRIPCIÓN AL DIARIO EL PAIS (322225/1).,05/05/2016,"380,00 €",4,33210,220010
2016.0001560,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO/16. PRENSA PARA BIBLIOTECA DEL GRAO.,19/05/2016,"125,35 €",4,33210,220010
2016.0001595,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO/16. PRENSA PARA BIBLIOTECA MUNICIPAL C/MAYOR.,19/05/2016,"278,54 €",4,33210,220010
2016.0001596,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO-FEBRERO/16. PRENSA PARA BIBLIOTECA MUNICIPAL C/MAYOR.,19/05/2016,"29,75 €",4,33210,220010
2016.0001981,"GESTIONA CULTURA, S.L.U.","DEL 18 AL 22/04/16. TALLER SOBRE ACTIVIDADES EDUCATIVA INFANTIL DE ANIMACIÓN A LA LECTURA ""COM HAN CANVIAT ELS CONTES""",02/06/2016,"528,00 €",4,33210,226990
2016.0002133,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL/16. SUMINISTRO PRENSA Y REVISTAS PARA BIBLIOTECA MUNICIPAL C/ MAYOR,08/06/2016,"320,42 €",4,33210,220010
2016.0002134,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL/16. SUMINISTRO PRENSA PARA ALCALDIA,08/06/2016,"51,52 €",1,91201,22001
2016.0002172,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL/16. SUMINISTRO PRENSA PARA BIBLIOTECA GRAO.,08/06/2016,"123,95 €",4,33210,220010
2016.0002345,INVERSIONES HALCON BLANCO SL,ABRIL/16.  PRENSA PARA BIBLIOTECA CENSAL.,16/06/2016,"218,10 €",4,33210,220010
2016.0002364,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,06/05/16. SUMINISTRO DE FARMACIA PARA LA BIBLIOTECA C/MAYOR,27/06/2016,"60,20 €",3,92065,22199
2016.0002636,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"12/05/16. REALIZACIÓN ACTIVIDAD EDUCATIVA INFANTIL DE NARRACIÓN ORAL ""QUI HA DIT POREGOSES?"" PARA BIBLIOTECAS.",05/07/2016,"132,00 €",4,33210,226990
2016.0002684,PLACIDO GOMEZ SL,"3/6/16. CONTRATACION LOTE 3: LIBROS DE MATERIAS VARIAS, CONTRATO SUMINISTRO DE LIBROS CON DESTINO A LA BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEC. 20-05-16 (FORMALIZADO 30-05-16).",22/07/2016,"562,23 €",4,33210,220011
2016.0002685,LLIBRERIA CASTELLO SL,"3/6/16. CONTRATACION LOTE 2: LIBROS DE NARRATIVA, CONTRATO SUMINISTRO DE LIBROS CON DESTINO A LA BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEC. 20-05-16 (FORMALIZADO 30-05-16).",22/07/2016,"564,05 €",4,33210,220011
2016.0002737,ARGOT CULTURAL S L,"9/6/16. CONTRATACION LOTE 1: LIBROS INFANTILES Y JUVENILES, CONTRATO SUMINISTRO DE LIBROS CON DESTINO A LA BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEC. 20-05-16 (FORMALIZADO 30-05-16).",22/07/2016,"566,00 €",4,33210,220011
2016.0003431,INVERSIONES HALCON BLANCO SL,MAYO/16. PRENSA PARA BIBLIOTECA CENSAL.,08/07/2016,"208,05 €",4,33210,220010
2016.0003456,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO/16. PRENSA PARA BIBLIOTECA MUNICIPAL C/MAYOR.,08/07/2016,"328,11 €",4,33210,220010
2016.0003500,SIDEP ESPAÑA SL,SUMINISTRO E INSTALACIÓN DE UN SISTEMA ANTIHURTO EN LA BIBLIOTECA MUNICIPAL CALLE MAYOR.,19/07/2016,"5.759,60 €",4,33210,62300
2016.0003509,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO/16. PRENSA PARA BIBLIOTECA DEL GRAO.,19/07/2016,"123,75 €",4,33210,220010
2016.0003997,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JUNIO/16. PRENSA PARA BIBLIOTECA MUNICIPAL C/MAYOR.,04/10/2016,"282,97 €",4,33210,220010
2016.0004011,INVERSIONES HALCON BLANCO SL,JUNIO/16. PRENSA PARA BIBLIOTECA CENSAL.,04/10/2016,"230,50 €",4,33210,220010
2016.0004075,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JUNIO/16. PRENSA PARA BIBLIOTECA DEL GRAO.,04/10/2016,"125,30 €",4,33210,220010
2016.0004126,CENTRO ESPAÑOL DE DERECHOS REPROGRAFICOS,2012. DERECHO DE REMUNERACIÓN A LOS AUTORES POR LOS PRÉSTAMOS DE SUS OBRAS EN BIBLIOTECAS,29/09/2016,"808,04 €",4,33210,20900
2016.0004127,CENTRO ESPAÑOL DE DERECHOS REPROGRAFICOS,2013. DERECHO DE REMUNERACIÓN A LOS AUTORES POR LOS PRÉSTAMOS DE SUS OBRAS EN BIBLIOTECAS,29/09/2016,"491,26 €",4,33210,20900
2016.0004128,CENTRO ESPAÑOL DE DERECHOS REPROGRAFICOS,2014. DERECHO DE REMUNERACIÓN A LOS AUTORES POR LOS PRÉSTAMOS DE SUS OBRAS EN BIBLIOTECAS,29/09/2016,"448,40 €",4,33210,20900
2016.0004129,CENTRO ESPAÑOL DE DERECHOS REPROGRAFICOS,2015. DERECHO DE REMUNERACIÓN A LOS AUTORES POR LOS PRÉSTAMOS DE SUS OBRAS EN BIBLIOTECAS,29/09/2016,"332,83 €",4,33210,20900
2016.0004420,LLIBRERIA CASTELLO SL,"28/07/16. CONTRATACION LOTE 2: LIBROS DE NARRATIVA, CONTRATO SUMINISTRO DE LIBROS CON DESTINO A LA BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEC. 20-05-16 (FORMALIZADO 30-05-16).",22/09/2016,"565,26 €",4,33210,220011
