Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0001541,AUTOCAS SAU,04/12/17. REPARACIÓN VEHICULO MATRICULA CS-1551-AM DE BRIGADAS.,21/06/18,"1.241,30 €",5,92040,21400
2018.0000001,INSTITUTO VALENCIANO DE FINANZAS,04/12/17. TARJETA CERTIFICADO DEL EMPLEADO PÚBLICO.,06/02/18,"91,49 €",3,92052,21610
2018.0000766,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. ADQUISICIÓN DE 10 SILLAS PARA DEPENDENCIAS.,16/03/18,"2.087,25 €",5,92031,62500
2018.0001031,SISTEMATICA Y COMUNICACION SL,"05/02/18. ALQUILER PROYECTOR VIDEO PARA LA PRESENTACIÓN DEL CUENTO ""PIRATA"" REALIZADO POR LA ASOCIACION CULTURAL COLLA BACALAO.",16/03/18,"150,00 €",4,33400,226090
2018.0003184,"COM.PROP. BARRACHINA, Nº 100","05/02/18. GASTOS CONTRATACIÓN SEGURO DE COMUNIDAD DE LA VIVIENDA SITA C/BARRACHINA Nº 100, 4º, 13ª.",21/06/18,"45,00 €",5,15200,21200
2018.0000703,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. IMPRESION A COLOR Y MONTAJE DE DOS UNIDADES DE ROLL-UPS CON LA IMAGEN GRAFICA GENERICA DE LA CONCEJALIA DE EDUCACION.,11/03/18,"169,40 €",4,32000,22000
2018.0000702,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. IMPRESIÓN Y DISTRIBUCIÓN CARTELES Y DIPTICOS DE LA FIRA DE MINERALS 2018.,11/03/18,"181,50 €",4,33400,226090
2018.0000877,MEDIOS DE AZAHAR SA,05/02/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA CEVISAMA EN DIARIO EL MUNDO.,14/03/18,"812,52 €",1,92070,22602
2018.0001299,EDITORIAL PRENSA VALENCIANA SA,05/02/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA CEVISAMA EN DIARIO LEVANTE.,25/04/18,"968,00 €",1,92070,22602
2018.0001114,PROMOCIONES Y EDICIONES CULTURALES SA,05/02/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA CEVISAMA EN DIARIO MEDITERRÁNEO.,23/04/18,"1.252,35 €",1,92070,22602
2018.0000661,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. LIMPIEZA VEHICULO MATRICULA CS-9613-AU DE BRIGADAS.,28/02/18,"229,90 €",5,92040,21400
2018.0000609,COSUMSE SL,05/02/18. MATERIAL DE LIMPIEZA PARA SU USO POR BOMBEROS.,11/03/18,"409,15 €",5,13600,226990
2018.0001994,PLASGOCAS SL,05/02/18. MATERIAL PARA SU USO POR BRIGADAS.,31/05/18,"0,94 €",5,15350,221990
2018.0000913,MARMOLES CUEVAS 1981 CB,05/02/18. MATERIAL PARA SU USO POR BRIGADAS.,16/03/18,"60,50 €",5,15350,221990
2018.0000825,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. NOTA SIMPLE ORDEN DE EJECUCIÓN Nº 188/2014 TERRENO UBICADO EN CARRETERA RIBESALBES.,14/03/18,"7,27 €",5,15121,22604
2018.0000767,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. RECITAL DE PIANO DENTRO DE LA CAMPAÑA LOS LUNES CONCIERTO.,11/03/18,"907,50 €",4,33400,226090
2018.0000764,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/18. SUMINISTRO ALCOHOL 96º DE LIMPIEZA PARA SU USO EN BIBLIOTECAS.,11/03/18,"113,16 €",4,33210,221990
2018.0001343,FUNDACIÓN SOPHIA,"05/03/18. ALQUILER DE LA EXPOSICION ""LOS INVENTOS DE LEONARDO"" QUE INCLUYE EL TRANSPORTE Y MONTAJE S/DEC 15/01/2018",05/04/18,"15.730,00 €",4,33300,22706
2018.0002159,FUNDACIÓN SOPHIA,"05/03/18. MONTAJE Y ALQUILER DE LA EXPOSICIÓN ""MAYAS: TRADICIONES DEL SOL"" CELEBRADA EN EL PLANETARIO.",31/05/18,"5.142,50 €",4,33300,22706
2018.0001239,COSUMSE SL,05/03/18. REPARACIÓN 7 LINTERNAS DE BOMBEROS.,15/04/18,"658,97 €",5,13600,21301
2018.0002308,CASTELLO FERRETERS SL,05/04/18. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,09/06/18,"103,65 €",5,15350,221990
2018.0002263,"ASUCER, ACEROS Y SUMINISTROS, S.L.L.",05/04/18. MATERIAL PARA SU USO POR BRIGADAS.,09/06/18,"182,95 €",5,15350,221990
2018.0002001,"CESPED ARTIFICIAL CASTELLON, S.L",05/04/18. MATERIAL PARA SU USO POR BRIGADAS.,09/06/18,"1.185,80 €",5,15350,221990
2018.0002092,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"05/04/18. ORGANIZACION DE LA CAMPAÑA INFORMATIVA SOBRE TEMAS DE CONSUMO DESTINADA A CONSUMIDORES MAS JOVENES, SOBRE SEGURIDAD EN INTERNET Y REDES SOCIALES CONSISTENTE EN 15 CHARLAS EN COLEGIOS E INSTITUTOS DE CASTELLON.  DEC 24/01/2018",15/05/18,"3.974,85 €",4,49320,226022
2018.0002122,FUNDACIO ESCOLA VALENCIANA,"05/04/18. PROYECCIÓN CINE-FORUM DE TEMATICA FEMINISTA ""LA LLUM D'ELNA"".",31/05/18,"363,00 €",4,33400,226090
2018.0001984,GRUPO CANO LOPERA SL,05/04/18. REPARACIÓN CENTRAL DE ALARMAS DEL CEIP CARLOS SELMA,09/06/18,"677,18 €",5,32300,21300
2018.0001795,SPY CENTER SLL,05/04/18. REVISIÓN CIRCUITO CERRADO DE TELEVISIÓN DEL EDIFICIO NOBLE.,09/06/18,"84,70 €",5,13200,21601
2018.0002338,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/04/18. ROTULAR Y DESROTULAR PIEZAS POLICIA LOCAL.,09/06/18,"21,78 €",5,13230,221990
2018.0001762,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"05/04/18. SERVICIO DE DISEÑO, MAQUETACION E IMPRESION DE LAS BASES DE CONCURSOS DE JUVENTUD. ",31/05/18,"1.218,47 €",4,33700,226021
2018.0002608,"BALDOCER, S.A.",05/04/18. SUMINISTRO ROTULOS DE CALLES PARA SU POSTERIOR COLOCACION POR BRIGADAS.,09/06/18,"290,40 €",5,15350,221990
2018.0002196,"SAGALS,CB",05/04/18. TALLER LUDICO-CIENTIFICOS CELEBRADO EN EL PLANETARIO,09/06/18,"195,00 €",4,33300,22609
2018.0001946,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"05/04/18.SUMINISTRO DE TROFEOS PARA LA CAMPAÑA DE ""ESCALA A CASTELLÓ""",09/06/18,"751,11 €",1,91201,226990
2018.0002753,LEVANTE ESPECTACULOS SL,"05/05/18. ALQUILER, TRANSPORTE, MONTAJE Y DESMONTAJE DE SILLAS PARA LAS FIESTAS DE LA MARE DE DEU DEL LLEDO",09/06/18,"556,60 €",4,33430,226991
2018.0002893,ASOC MUSICAL CASTALIA,05/05/18. PARTICIPACIÓN EN EL PREGONET DE LLEDÓ.,18/06/18,"400,00 €",4,33400,226090
2018.0003085,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"05/05/18. TALLERES LUDICO-CIENTIFICOS ""PLANISFERIO"" CELEBRADO EN EL PLANETARIO.",21/06/18,"182,80 €",4,33300,22609
2018.0000173,FUNDACION DE LA CV GUITARRISTA MANUEL BABILONI,05/12/17. CONCIERTO EN MEMORIA DEL MAESTRO MANUEL BABILONI.,05/02/18,"500,00 €",4,33400,226090
2018.0000056,DISTRIBUTION AS A SERVICE EMEA SL,05/12/17. CUOTA PLATAFORMA ACCESIBILIDAD IN SUIT SOBRE LA WEB DEL AYUNTAMIENTO.,06/02/18,"403,33 €",3,92052,21610
2018.0000273,"MATERIALES DE CONSTRUCCION FADRELL, S.L.L",05/12/17. MATERIAL DE CONSTRUCCIÓN PARA SU USO POR BRIGADAS.,26/02/18,"106,30 €",5,15350,221990
2018.0002184,VEOLIA SERVICIOS LECAM SAU,05/12/17. REALIZACIÓN JORNADA PROGRAMA EUROPEO ACCELERATOR (CLIMTATE KIC),21/06/18,"196,02 €",1,91202,226990
2018.0000701,PROTELCAS CB,06/02/18. ASISTENCIA TÉCNICAS DE SONIDO E ILUMINACIÓN CON MOTIVO DE LA CELEBRACIÓN DEL CONCIERTO PARA ESCOLARES DE LA BANDA MUNICIPAL,11/03/18,"726,00 €",4,33400,226090
2018.0002076,"ENVIDEA MULTIMEDIA, S.L.",06/02/18. SERVICIO DE PRODUCCIÓN LIVE DEL PLENO.,15/05/18,"484,00 €",3,92053,227060
2018.0001706,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,06/03/18. IMPARTICIÓN DEL XXI CURSO DE INICIACIÓN A LA ASTRONOMÍA CELEBRADO EN EL PLANETARIO.,06/05/18,"1.494,12 €",4,33300,22609
2018.0001262,"SOLUCIONES CUATROOCHENTA, S.L.",06/03/18. INSERCIÓN PUBLICITARIA Y CONTRAPORTADA PROGRAMA DE MANO NOMEPIERDONIUNA Y ESPAI MENUT MAGDALENA 2018.,25/04/18,"834,90 €",1,92070,22602
2018.0002341,VETFAUNIA CB,06/03/18. MEDICAMENTOS PARA EL CAN DE LA POLICIA LOCAL.,24/05/18,"6,00 €",5,13230,226991
2018.0001273,"A.M.I. -  APLICACIONS MULTIMEDIA INTERACTIVES, S.L.",06/03/18. SERVICIO AULA.X PARA UN MAXIMO DE 30 PC'S DE LA RED DE BIBLIOTECAS MUNICIPALES.,15/04/18,"5.680,95 €",3,92053,227060
2018.0001777,HERMANOS CEBRIAN SL,06/04/18. CONTRATO DEL SUMINISTRO DE PAPEL PARA LAS FOTOCOPIADORAS E IMPRESORAS DEL AYUNTAMIENTO DE CASTELLON. DEC 28/07/16 (FORMALIZADO 17/08/16) Y PRORROGA DEC 23/06/17.,24/04/18,"1.258,40 €",3,92065,220002
2018.0002064,CASTELLANO ACTIVA SL,06/04/18. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA CS-4683-AU DE BRIGADAS.,09/06/18,"34,04 €",5,92040,21400
2018.0002112,MADERAS FARNOS SL,06/04/18. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,09/06/18,"1.436,75 €",5,15350,221990
2018.0002891,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,06/04/18. REALIZACIÓN TALLERES LUDICO-CIENTIFICOS CELEBRADO EN EL PLANETARIO.,18/06/18,"484,00 €",4,33300,22609
2018.0002266,FLORENTINO BARRACHINA SL,06/04/18. REPARACIÓN VEHICULO MATRICULA CS-4683-AU DE BRIGADAS.,09/06/18,"506,76 €",5,92040,21400
2018.0002053,"PAMIMAR, S.L.","06/04/18. REPARAR EXTENSIONES, CABLES TELÉFONOS, CONECTORES, TRASLADO LÍNEAS TELEFÓNICAS DEPENDENCIAS.",09/06/18,"569,85 €",5,92031,21304
2018.0002055,"PAMIMAR, S.L.",06/04/18. SERVICIO DE MEGAFONIA Y ATRIL CON MOTIVO DE LA CELEBRACIÓN DE UN ACTO DE ALCALDÍA EN LA PLAZA MAYOR,09/06/18,"465,85 €",5,92031,21304
2018.0002739,L´ASSOCIACIÓ CULTURAL BANDA UJI,06/05/18. ACTUACIÓBN DENTRO DE LA CAMPAÑA 16º CONCIERTOS EN EL TEMPLETE DE CASTELLON 2018.,09/06/18,"800,00 €",4,33400,226090
2018.0001525,COMERCIAL KV SL,"06/06/18. REPARACIÓN VIDEOWALL Y 4 PUESTOS DE USUARIO PARA ACCESO VPN, POLICIA Y DGT.",20/04/18,"592,90 €",5,13200,21601
2018.0000376,"COPISTERIA DE CASTELLON, S.L.",06/11/17. COPIAS PLANOS PROY. ACTIVIDAD REPARACION AUTOMOVILES DE ACTIVIDADES.,26/04/18,"3,99 €",5,15123,22000
2018.0000340,"SAGALS,CB",07/01/18. REALIZACIÓN TALLER LUDICO-CIENTIFICO CELEBRADO EN EL PLANETARIO.,19/02/18,"195,00 €",4,33300,22609
2018.0000713,"GRAFICAS CASTAÑ, S.L.",07/02/18. IMPRESIÓN  EJEMPLARES DE LA AGENDA CULTURAL S/DEC 31/01/2018,26/02/18,"716,35 €",4,33400,226021
2018.0000762,CASTELLANO ACTIVA SL,"07/02/18. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS (9108-CLJ, 9093-CLJ Y CS-7431-AG) DE BRIGADAS.",14/03/18,"263,20 €",5,92040,21400
2018.0001642,VIROSMA SL,07/02/18. MATERIAL PARA SU USO POR BRIGADAS.,11/05/18,"56,75 €",5,15350,221990
2018.0002220,LEONAUTO SA,07/02/18. REPARACIÓN VEHICULO MATRICULA 7574-DMT DE BRIGADAS.,31/05/18,"868,11 €",5,92040,21400
2018.0000683,MAQUIVER SL,07/02/18. SUMINISTRO PLACAS DE CALLES PARA SU POSTERIOR COLOCACIÓN.,14/03/18,"50,82 €",5,15350,221990
2018.0001092,GINKGO EDUCACION SL,"07/02/18. TALLER PRACTICO DE ADAPTACIONES DE LAS PLANTAS A LOS DIFERENTES FACTORES AMBIENTALES, A IMPARTIR A LOS ALUMNOS DE JARDINERIA DEL PROYECTO T'AVALEM.",21/03/18,"112,50 €",4,24122,226990
2018.0001653,CALLE UNDERGROUND SL,07/03/18. ACTUACION DE DEBLER.,11/05/18,"713,90 €",4,33400,226090
2018.0001383,"BOXI CASTELLON, S.L.","07/03/18. ALQUILER MODULOS PORTATILES SANITARIO STANDARD PARA CELEBRACIÓN ""MARCHA CONTRA EL CANCER""",23/04/18,"1.828,58 €",5,15340,20300
2018.0001329,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,07/03/18. DISEÑO CARTELES Y DIPTICOS CAMPAÑA 31º FERIA DE MINERALES.,15/04/18,"423,50 €",4,33400,226090
2018.0001322,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"07/03/18. I SETMANA SALUT I DONA: PUBLICIDAD, DISEÑO DE LA CAMPAÑA, 2 CONFERENCIANTES, ORGANIZACION Y SECRETARIA, SEGURO DE RESPONSABILIDAD CIVIL, DIFUSION EN MEDIOS, CARPETAS RUEDA DE PRENSA, 1000 DIPTICOS, 100 CARPETAS Y SU REPARTO. DEC 5/02/2018",05/04/18,"3.630,00 €",5,31100,226995
2018.0001472,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"07/03/18. ORGANIZACION DE UNA CAMPAÑA DE SENSIBILIZACION CON MOTIVO DEL ""DIA INTERNACIONAL DE LA MUJER"" MEDIANTE COLOCACION DE VINILOS EN AUTOBUSES URBANOS. DEC 26/02/2018",13/04/18,"2.359,50 €",5,23102,226992
2018.0001614,ASOCIACION MUSICAL Y CULTURAL LEPOKA,07/03/18. REALIZACIÓN CONCIERTO MAGDALENA EN EL RECINTO DE FIESTAS.,25/04/18,"1.815,00 €",4,33400,226090
2018.0001335,DRAGER SAFETY HISPANIA SA,07/03/18. SUMINISTRO DE 2 CABLES 12 V. PARA POLICIA LOCAL.,23/04/18,"192,39 €",5,13250,21300
2018.0002890,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"07/04/18. CHARLA DIDACTICA FAMILIAR ""ALBERT EINSTEIN"" CELEBRADO EN EL PLANETARIO.",18/06/18,"182,80 €",4,33300,22609
2018.0003015,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"07/05/18. IMPRESIÓN Y MONTAJE DE LOS PANELES PARA LA EXPOSICION ""GEOLEGS CASTELLONENCS EN EL XVII CONGRES INTERNACIONAL DE GEOLOGIA: VICENTE SOS I JOSE ROYO"".",18/06/18,"1.032,13 €",4,33400,227061
2018.0002658,ALQUILER TEXTIL CASTELLON SL,"07/05/18. SUMINISTRO, INSTALACION Y EQUIPAMIENTO DE LAS CARPAS Y CASETAS PARA LA 34º EDICION DE LA FERIA DEL LIBRO DE CASTELLON",31/05/18,"12.000,01 €",4,33400,226094
2018.0000324,"CESPED ARTIFICIAL CASTELLON, S.L",07/07/17. SUMINISTRO DE JUEGO 2 TABLEROS BALONCESTO PARA SU POSTERIOR COLOCACIÓN. ,26/04/18,"196,02 €",5,15350,221990
2018.0002116,ASSOC MUSICAL DIAPASSO,"07/10/17. ACTUACIÓN ""CANTA EL SILENCI"" DENTRO DEL HOMENAJE CENTENARIO MIQUEL PERIS I SEGARRA.",21/06/18,"150,00 €",4,33400,226090
2018.0001803,EL PONT COOPERATIVA DE LLETRES,07/10/17. ACTUACIÓN RECITAL POÉTICO CON MOTIVO DEL HOMENAJE A MIQUEL PERIS I SEGARRA.,21/06/18,"300,00 €",4,33400,226090
2018.0000246,RUBERT OFIMATICA SL,08/01/18. COPIAS EN MAQUINAS OKI REALIZADAS DESDE EL CIERRE DE LAS COPIAS HASTA LA RECOGIDA DE LAS MAQUINAS.,19/02/18,"199,26 €",3,92053,20601
2018.0000218,CASTELLANO ACTIVA SL,"08/01/18. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS (3475-BJL, 9489-CML, CS-8258-AL)",31/01/18,"241,86 €",5,92040,21400
2018.0000819,HIERROS Y METALES CASTELLON SL,08/02/18. MATERIAL PARA SU USO POR BRIGADAS.,16/03/18,"55,18 €",5,15350,221990
2018.0000816,"TALLERES SAMPORTS, S.L.",08/02/18. MATERIAL PARA SU USO POR BRIGADAS.,16/03/18,"688,49 €",5,15350,221990
2018.0001030,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"08/02/18. MONTAJE DE UNA MESA DULCE CON MOTIVO DE LA PRESENTACIÓN DEL CUENTO ""PIRATA"" REALIZADO POR LA ASOCIACION CULTURAL COLLA BACALAO.",16/03/18,"94,00 €",4,33400,226090
2018.0000734,"RESPIRA COMUNICACION EXPERIENCIAL, S.L","08/02/18. ORGANIZACIÓN, GESTIÓN DE DISEÑO GRÁFICO Y PUBLICIDAD DE LA 8ª FERIA OUTLET CASTELLÓN. EDICIÓN STREET MARKETS",26/02/18,"7.260,00 €",4,43100,2269910
2018.0002340,VETFAUNIA CB,08/03/18. 2ª DOSIS VACUNA CACHORRO CAN DE LA POLICIA LOCAL.,24/05/18,"45,00 €",5,13230,226991
2018.0001308,INSTITUTO VALENCIANO DE FINANZAS,08/03/18. ADQUISICIÓN DE UN CERTIFICADO DE SELLO DE ORGANO.,20/04/18,"209,81 €",3,92052,21610
2018.0001410,"DIARIO DIGITAL DE CASTELLON, S.L.",08/03/18. BANNER PUBLICITARIO S/8 DE MARZO EN CASTELLON INFORMACION.,25/04/18,"363,00 €",1,92070,22602
2018.0001512,"RECLAM EDITORIAL, S.L","08/03/18. IMPRESION BARAJAS DE 9 CARTAS DE ""DONES CIENTIFIQUES"" PARA ENTREGAR A LOS PARTICIPANTES Y ASISTENTES A FIRUJICIENCIA ORGANIZADA POR LA UJI.",25/04/18,"999,96 €",4,32000,226994
2018.0001334,ZONA LIMITE CASTELLON SL,08/03/18. IMPRESIÓN DIPTICOS Y SOBRES CAMPAÑAS COMERCIALES.,20/04/18,"1.435,74 €",4,43100,226020
2018.0001871,PROMOCIONES Y EDICIONES CULTURALES SA,"08/03/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA ""DIA DE LA DONA"" EN DIARIO MEDITERRÁNEO.",24/05/18,"2.515,59 €",1,92070,22602
2018.0001737,MEDIOS DE AZAHAR SA,"08/03/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA ""JO DIC NO"" EN DIARIO EL MUNDO.",24/05/18,"2.283,27 €",1,92070,22602
2018.0001331,CASTELLANO ACTIVA SL,08/03/18. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA 4484-FGP DE BRIGADAS.,25/04/18,"87,73 €",5,92040,21400
2018.0002065,"CACICAS, C.B",08/03/18. MATERIAL PARA SU USO POR BRIGADAS.,31/05/18,"382,82 €",5,15350,221990
2018.0002289,OMNIA MOTOR SA,08/03/18. REPARACIÓN PINCHAZO VEHICULO MATRICULA 6915-BDJ DE BOMBEROS.,24/05/18,"15,73 €",5,13600,21400
2018.0002221,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"08/04/18. ACTUACIÓN DENTRO DE LA CAMPAÑA ""SENTIM ELS PARCS"" CELEBRADO EN LA PLAZA BONAIGUA.",09/06/18,"363,00 €",4,33400,226090
2018.0002540,RC QUALITY CONSULTORES,08/04/18. CONSULTORIA ADAPTACIÓN DEL SISTEMA DE GESTIÓN ISO 9001:2015 AGENCIA DESARROLLO LOCAL.S/DEC 23/01/2018,23/05/18,"3.993,00 €",3,92056,227061
2018.0002234,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,08/04/18. REALIZACION CUENTACUENTOS Y TALLER  LUDICO-CIENTIFICO CELEBRADO EN EL PLANETARIO.,09/06/18,"393,25 €",4,33300,22609
2018.0002262,VIROSMA SL,08/05/17. MATERIAL PARA SU USO POR BRIGADAS.,21/06/18,"730,40 €",5,15350,221990
2018.0002882,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"08/05/18. CAMPAÑA GRAFICA S/12ª EDICIÓN ""NIT DE L'ART 2018"".",18/06/18,"834,90 €",4,33400,226090
2018.0002676,"BASE 10 INFORMATICA, S.L.",08/05/18. MATERIAL PARA REPARACIONES EN SISTEMAS FISICOS.,09/06/18,"97,71 €",3,92053,21690
2018.0002910,"PUBLIMPRES CASTELLON, S.L.",08/05/18. MATERIAL PUBLICITARIO Y DE DIFUSION DEL PROYECTO Y SU FINANCIACION  PARA CUMPLIR LA ORDEN DE LA SUBVENCION PARA EL TALLER DE EMPLEO VIII. DEC 25/04/2018,12/06/18,"2.193,03 €",4,24121,226020
2018.0003440,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"08/05/18. SERVICIO DE ASISTENCIA TÉCNICA PARA LA ELABORACIÓN DE LAS FASES II,III Y IV DEL ""I PLAN DE COOPERACIÓN Y SOLIDARIDAD DEL AYUNTAMIENTO DE CASTELLÓN DE LA PLANA"".",26/06/18,"7.570,06 €",5,23106,227060
2018.0002682,LA HISPANO DEL CID SA,08/05/18. SERVICIO DISCRECIONAL DE AUTOBUS CEIP ISABEL FERRER CON MOTIVO DE LA VISITA AL MOLI LA FONT.,09/06/18,"75,00 €",5,17000,227993
2018.0002879,COOP AGRICOLA SAN ISIDRO CS,"08/05/18. SUMINISTRO DE SEMILLAS, PLANTAS Y SUBSTRATO PARA MÓDULO INSTALACIÓN Y MANTENIMIENTO DE JARDINES Y ZONAS VERDES PROYECTO T'AVALEM CASTELLÓ ENCLAU JOVE. DEC 3/05/2018",12/06/18,"269,30 €",4,24122,22199
2018.0002869,SOCIEDAD GENERAL DE AUTORES Y EDITORES,"08/06/17. DERECHOS DE AUTOR REPRESENTACION ""CARINYO"" CELEBRADO EN EL TEATRO DEL RAVAL.",21/06/18,"193,60 €",4,33400,226090
2018.0002808,EL CORTE INGLES SA,08/12/17. SUMINISTRO DE 8 CONTENEDORES GRAN CAPACIDAD PARA SU USO POR PROTECCIÓN CIVIL PARA VESTUARIO,21/06/18,"319,60 €",5,13500,22104
2018.0000612,FORMAT G 10  SL,09/01/18. COPIAS PLANOS PARA DESARROLLO URBANISTICO.,28/02/18,"339,04 €",5,15112,22000
2018.0000872,FERRETERIA ESCRIG SL,09/01/18. DUPLICADOS DE LLAVES PARA POLICIA LOCAL.,14/03/18,"16,00 €",5,13230,221990
2018.0000304,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,09/01/18. IMPRESIÓN Y DISTRIBUCIÓN CARTELES NADAL DE CIRC.,19/02/18,"114,95 €",4,33400,226090
2018.0000848,VIAJES TRANSVIA TOURS SL,09/02/18. ANULACIÓN BILLETE DE TREN A FAVOR DEL CONCEJAL DE BIENESTAR SOCIAL PARA LA ASISTENCIA A LA JORNADA DE TRABAJO EN LA FUNDACIÓN PARA LA CONTRATACIÓN SOCIALMENTE RESPONSABLE EN BARCELONA.,29/03/18,"17,40 €",5,23106,226991
2018.0001451,"PLANABUS, S.L.","09/02/18. DESPLAZAMIENTO DE ALUMNADO Y PERSONAL DOCENTE DEL PROYECTO T'AVALEM A VALENCIA PARA ASISTIR A CEVISAMA, FIMMA Y MADERALIA Y JARDIN BOTANICO S/DEC 2/02/2018",09/04/18,"270,00 €",4,24122,226990
2018.0000806,ODEC CENTRO DE CALCULO Y APLICACIONES INFORMATICAS SA,09/02/18. SERVICIO DE ASISTENCIA TÉCNICA AL PROCESO SELECTIVO DE ADMINISTRATIVO. ,14/03/18,"3.025,00 €",3,92061,227990
2018.0000814,"TALLERES SAMPORTS, S.L.",09/02/18. SUMINISTRO AFILADOR CADENAS ELECTRICO PARA SU USO POR BRIGADAS.,16/03/18,"35,80 €",5,15350,221990
2018.0001435,ESTUDI DE DISSENY JOAN ROJESKI COOP.V,09/03/18. DISEÑO IMAGEN GRAFICA MATILDE SALVADOR.,23/04/18,"1.185,80 €",4,33400,227990
2018.0001346,TRAMA DE GASLLAR SA,09/03/18. SUMINISTRO DE 20 LECTORES CODIGO DE BARRAS USB2.0 BCR10,23/04/18,"1.045,44 €",3,92053,21690
2018.0002014,BIG BAG STUDIO SL,09/04/18. ACTUACIÓN DE BESARABIA DENTRO DE LA CAMPAÑA 19º CICLO LOS LUNES CONCIERTO.,31/05/18,"907,50 €",4,33400,226090
2018.0002456,"ZABALA INNOVATION CONSULTING, S.A.",09/04/18. ASISTENCIA TÉCNICA PARA BÚSQUEDA DE FINANCIACION CONVOCATORIA UIA.,08/06/18,"5.989,50 €",1,91202,227060
2018.0002169,VIAJES TRANSVIA TOURS SL,09/04/18. BILLETE DE TREN A FAVOR DE PAQUI TERCERO CON MOTIVO DE LA ASISTENCIA A CURSO DE ESPECIALIZACIÓN EN GOB. MUNICIPAL Y GAB. DE ALCALDÍA CELEBRADO EN BARCELONA.,09/06/18,"69,40 €",1,91201,16200
2018.0002209,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,09/04/18. CREATIVIDAD GRÁFICA Y MAQUETACIÓN DEL FOLLETO INFORMATIVO S/EVALUACIÓN DE EDIFICIOS DE LA VIVIENDA.,31/05/18,"665,50 €",5,15201,22602
2018.0002115,ADHESIUS CASTELLO SL,09/04/18. IMPRESIÓN LONA PARA LA CAMPAÑA DEL 16º CONCIERTOS EN EL TEMPLETE DE CASTELLON 2018.,09/06/18,"191,30 €",4,33400,226090
2018.0002138,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,09/04/18. IMPRESIÓN ROLL-UP PARA COMUNICACION.,09/06/18,"84,70 €",1,92070,22799
