#ORG.,PROG.,ECON.,DESCRIPCIÓN,PRESUPUESTO INICIAL,MODIFIC.,PREVISIONES DEFINITIVAS
4.0,33400.0,227990.0,CULTURA.- DISEÑO GRAFICO IMAGEN CORPORATIVA,24048.87,,24048.87
4.0,33400.0,227991.0,CULTURA.- ESCUELA MUNICIPAL DE TEATRO (4.3),31827.32,,31827.32
4.0,33400.0,227994.0,CULTURA.- TEATRO DEL RAVAL,67605.14,,67605.14
4.0,33400.0,46200.0,CERTAMEN FCO.TARREGA(AYTO. BENICASIM),4000.0,,4000.0
4.0,33400.0,46700.0,APORTACION CONSORCIO MUSEOS GENERALITAT VALENCIANA,20000.0,,20000.0
4.0,33400.0,48100.0,BECAS HABITAT ARTISTIC,40000.0,,40000.0
4.0,33400.0,48101.0,CULT/PIO.-PREMIO RECUPER.HISTORIA DE LAS MUJERE,1500.0,,1500.0
4.0,33400.0,48102.0,PREMIO CIUDAD DE CASTELLON,22300.0,,22300.0
4.0,33400.0,48103.0,PREMIO NACIONAL DE CERAMICA,4500.0,,4500.0
4.0,33400.0,48104.0,"PREMIO INVESTIG. DE ETNOLOGIA""VICENT PAU I SERRA""",1500.0,,1500.0
4.0,33400.0,48106.0,"PREMIO DE LA ""MAR DE POESIA""",1200.0,,1200.0
4.0,33400.0,48107.0,"PREMIO CONCURSO CARTELES ""DANSES CORONA D'ARAGON""",300.0,,300.0
4.0,33400.0,48109.0,PREMIO DOLÇAINA Y BANDA CIUTAT,1000.0,,1000.0
4.0,33400.0,48900.0,APORTACION A LA FUNDACION HUGUET,18000.0,,18000.0
4.0,33400.0,48901.0,ESCOLA DE DOLCAINA I TABAL(FED.COLLES CS),29950.0,,29950.0
4.0,33400.0,48902.0,ENCUENTROS MUSICALES(JOVE ORQUE.SINFONICA CS),9000.0,,9000.0
4.0,33400.0,48903.0,IMPARTICION CURSOS (ASOC.BELLAS ARTES Y ARTESANIA,12000.0,,12000.0
4.0,33400.0,48904.0,PROGRAMACION CULTURAL  (CULTURARTS GENERALITAT),100000.0,,100000.0
4.0,33400.0,48905.0,APORTACION FUNDACION PORTCASTELLO,2900.0,,2900.0
4.0,33400.0,48906.0,APORTACION FUNDACION ESTUDIOS AVANZADOS,18000.0,,18000.0
4.0,33400.0,48907.0,APORTACION FUND.UNIVERSITAT JAUME I-EMPRESA,6010.12,,6010.12
4.0,33400.0,48908.0,CATEDRAS EXTRAORD.(CONSERV.SUPERIOR MUSICA),3000.0,,3000.0
4.0,33400.0,48909.0,CONVENIO  MARCO UJI,110000.0,,110000.0
4.0,33400.0,48912.0,CONVENIO CASINO ANTIGUO,24000.0,,24000.0
4.0,33400.0,48913.0,APORTACION FUNDACION HOSPITAL PROVINCIAL,6000.0,,6000.0
4.0,33400.0,48915.0,MASTER  POR LA PAZ (UJI),1000.0,,1000.0
4.0,33400.0,48916.0,SUBVENCIONES A ASOC.CULTURALES,68000.0,,68000.0
4.0,33400.0,48919.0,IMPARTICIÓN DE CURSOS(AS.ESCUELA ARTES Y OFICIOS),6000.0,,6000.0
4.0,33400.0,48920.0,ACTIV.MUSICALES(SOCIEDAD FILARMONICA CASTELLON),4000.0,,4000.0
4.0,33400.0,48921.0,DIA MUNDIAL DANZA(TERPSICORE),10000.0,,10000.0
4.0,33400.0,48922.0,PREMI TARDOR DE POESIA(AS.AMICS DE LA NATURA),10000.0,,10000.0
4.0,33400.0,48927.0,"CONVENIO ""ORQUESTRA SIMFÒNICA DE CASTELLÒ""",20000.0,,20000.0
4.0,33400.0,63200.0,OBRAS ADECUACIÓN MUSEÍSTICA,50000.0,,50000.0
4.0,33400.0,78901.0,SUBV.RECONS.CAPILLA COMUNION PARROQUIA SAGRADA FAMILIA,22000.0,,22000.0
3.0,33410.0,12000.0,NORM.LINGÜÍSTICA.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
3.0,33410.0,12001.0,NORM.LINGÜÍSTICA.- SUELDOS GRUPO A2,13035.59,,13035.59
3.0,33410.0,12004.0,NORM.LINGÜÍSTICA.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,33410.0,12006.0,NORM.LINGÜÍSTICA.- TRIENIOS,1663.92,,1663.92
3.0,33410.0,12009.0,NORM.LINGÜÍSTICA.- I.T.BASICAS,100.0,,100.0
3.0,33410.0,12100.0,NORM.LINGÜÍSTICA.- COMPLEMENTO DE DESTINO,19008.83,,19008.83
3.0,33410.0,12101.0,NORM.LINGÜÍSTICA.- COMPLEMENTO ESPECÍFICO,39379.35,,39379.35
3.0,33410.0,12103.0,NORM.LINGÜÍSTICA.- I.T.COMPLEM.,100.0,,100.0
3.0,33410.0,12104.0,NORM.LINGÜÍSTICA.- 49.73% EXTRA 2012,2074.14,,2074.14
3.0,33410.0,15000.0,NORM.LINGÜÍSTICA.- PRODUCTIVIDAD,100.0,,100.0
3.0,33410.0,15100.0,NORM.LINGÜÍSTICA.- GRATIFICACIONES,100.0,,100.0
3.0,33410.0,16000.0,NORM.LINGUISTICA.- SEGURIDAD SOCIAL,30303.67,,30303.67
3.0,33410.0,21610.0,NORM.LINGÜÍSTICA.- MANTENIMIENTO SOFTWARE,175.0,,175.0
3.0,33410.0,22001.0,NORM.LINGÜÍSTICA.- LIBROS,300.0,,300.0
3.0,33410.0,22699.0,NORM.LINGUISTICA.- CAMPAÑAS NORMALIZACIÓN LINGÜÍSTICA,20000.0,,20000.0
3.0,33410.0,22706.0,NORM.LINGÜÍSTICA.- EDICIÓN DE LIBROS,3000.0,,3000.0
4.0,33420.0,12000.0,BANDA MÚSICA.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
4.0,33420.0,12001.0,BANDA MÚSICA.- SUELDOS DEL GRUPO A2,521423.6,,521423.6
4.0,33420.0,12006.0,BANDA MÚSICA.- TRIENIOS,79546.09,,79546.09
4.0,33420.0,12009.0,BANDA MÚSICA.- I.T.BASICAS,100.0,,100.0
4.0,33420.0,12100.0,BANDA MÚSICA.- COMPLEMENTO DESTINO,244239.09,,244239.09
4.0,33420.0,12101.0,BANDA MÚSICA.- COMPLEMENTO ESPECÍFICO,429681.51,,429681.51
4.0,33420.0,12103.0,BANDA MÚSICA.- I.T.COMPLEM.,100.0,,100.0
4.0,33420.0,12104.0,BANDA MÚSICA.- 49.73% EXTRA 2012,51084.88,,51084.88
4.0,33420.0,13000.0,BANDA MÚSICA.- PERSONAL LAB. FIJO,396413.88,,396413.88
4.0,33420.0,15000.0,BANDA MÚSICA.- PRODUCTIVIDADES,41814.9,,41814.9
4.0,33420.0,15100.0,BANDA MÚSICA.- GRATIFICACIONES,100.0,,100.0
4.0,33420.0,16000.0,BANDA MÚSICA.- SEGURIDAD SOCIAL,445957.28,,445957.28
4.0,33420.0,21500.0,BANDA MÚSICA.- REPARACIÓN INSTRUMENTOS (3.2),4331.05,,4331.05
4.0,33420.0,22104.0,BANDA MÚSICA.- ADQUISICIÓN UNIFORMIDAD (2.1),3593.85,,3593.85
4.0,33420.0,22199.0,BANDA MÚSICA.- ADQUISICIÓN MATERIAL MUSICAL (6.1),3009.55,,3009.55
4.0,33420.0,22300.0,BANDA MÚSICA.- TRANSPORTE DE ENSERES (6.1),400.0,,400.0
4.0,33420.0,22602.0,BANDA MÚSICA.- PUBLICIDAD (5.1),3133.1,,3133.1
4.0,33420.0,227990.0,BANDA MÚSICA.- CONSERVACIÓN DEL ARCHIVO (4.1),681.91,,681.91
4.0,33420.0,227991.0,BANDA MÚSICA.- CONCIERTOS (1.1),6726.95,,6726.95
4.0,33420.0,62900.0,ADQUISICIÓN INSTRUMENTOS BANDA MÚSICA,24000.0,,24000.0
4.0,33430.0,226990.0,ERMITAS.- GRATIFICACIONES ERMITAÑOS,4485.0,,4485.0
4.0,33430.0,226991.0,ERMITAS.- DINAMIZACION ERMITAS,21500.0,,21500.0
4.0,33430.0,227990.0,ERMITAS.- TRABAJOS MUSEO ETNOLÓGICO SANT JAUME DE FADRELL,1494.0,,1494.0
3.0,33440.0,226990.0,HERMANAMIENTOS.- ACTIVIDADES,2000.0,,2000.0
3.0,33440.0,48900.0,INTERCAMBIO CULTURAL (IES CAMINAS),3600.0,,3600.0
3.0,33440.0,48901.0,INTERCAMBIO CULTURAL (IES LA PLANA),1800.0,,1800.0
4.0,33600.0,78900.0,APORTACION CULMINACION OBRAS CONCATEDRAL SANTA MARIA,15000.0,,15000.0
4.0,33700.0,12000.0,JUVENTUD.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
4.0,33700.0,12001.0,JUVENTUD.- SUELDOS DEL GRUPO A2,26071.18,,26071.18
4.0,33700.0,12004.0,JUVENTUD.- SUELDOS DEL GRUPO C2,16924.74,,16924.74
4.0,33700.0,12005.0,JUVENTUD.- SUELDOS DEL GRUPO E,7755.37,,7755.37
4.0,33700.0,12006.0,JUVENTUD.- TRIENIOS,9864.95,,9864.95
4.0,33700.0,12009.0,JUVENTUD.- I.T.BASICAS,100.0,,100.0
4.0,33700.0,12100.0,JUVENTUD.- COMPLEMENTO DE DESTINO,35820.01,,35820.01
4.0,33700.0,12101.0,JUVENTUD.- COMPLEMENTO ESPECÍFICO,72761.79,,72761.79
4.0,33700.0,12103.0,JUVENTUD.- I.T.COMPLEM.,100.0,,100.0
4.0,33700.0,12104.0,JUVENTUD.- 49.73% EXTRA 2012,7983.86,,7983.86
4.0,33700.0,15000.0,JUVENTUD.- PRODUCTIVIDADES,1643.9,,1643.9
4.0,33700.0,15100.0,JUVENTUD.- GRATIFICACIONES,100.0,,100.0
4.0,33700.0,16000.0,JUVENTUD.- SEGURIDAD SOCIAL,56933.62,,56933.62
4.0,33700.0,221991.0,JUVENTUD.- GASTOS CASAL JOVE (5.1),3000.0,,3000.0
4.0,33700.0,22400.0,JUVENTUD.- SEGURO ACCIDENTE BECA BRUSELAS (2.1),650.0,,650.0
4.0,33700.0,226020.0,JUVENTUD.- DIVULGACIÓN MÓN CASTELLÓ,500.0,,500.0
4.0,33700.0,226021.0,JUVENTUD.- PUBLICIDAD ACTIVIDADES (1.1),7000.0,,7000.0
4.0,33700.0,226022.0,JUVENTUD.- DIVULGACIÓN SOCIOCULTURAL,2000.0,,2000.0
4.0,33700.0,226090.0,JUVENTUD.- ACTIVIDADES CULTURALES Y MUSICALES,16000.0,,16000.0
4.0,33700.0,226091.0,JUVENTUD.- ACTIVIDADES JUVENILES (4.2),3000.0,,3000.0
4.0,33700.0,226990.0,JUVENTUD.- GASTOS BECAS BRUSELAS (2.4),300.0,,300.0
4.0,33700.0,226991.0,JUVENTUD.- ORGANIZACIÓN CONCURSOS,1000.0,,1000.0
4.0,33700.0,226994.0,JUVENTUD.- ERASMUS+ (2.3),2000.0,,2000.0
4.0,33700.0,227990.0,JUVENTUD.- FORUM ITINERANTE,6000.0,,6000.0
4.0,33700.0,227991.0,JUVENTUD.- TALLERES DE OCIO (2.6),38200.0,,38200.0
4.0,33700.0,2279910.0,JUVENTUD.- DIVERTILANDIA (3.3),47000.0,,47000.0
4.0,33700.0,2279913.0,JUVENTUD.- CINE AL AIRE LIBRE (3.5),15500.0,,15500.0
4.0,33700.0,2279916.0,JUVENTUD.- GESTION DE LOCALES DE ENSAYO (3.4),29935.4,,29935.4
4.0,33700.0,2279917.0,JUVENTUD.- PROGRAMA OCIO ALTERNATIVO (2.5),68608.0,,68608.0
4.0,33700.0,227992.0,JUVENTUD.- PROGRAMA DE EDUCACION EMOCIONAL (2.4),5000.0,,5000.0
4.0,33700.0,227993.0,JUVENTUD.- II PLAN MUNICIPAL DE JUVENTUD,2000.0,,2000.0
4.0,33700.0,227997.0,JUVENTUD.- GEST.AULAS MUNICIPALES INFORMATICA (2.2,67000.0,,67000.0
4.0,33700.0,48100.0,PREMIOS CONCURSOS (4.1),10400.0,,10400.0
4.0,33700.0,48101.0,BECA OFICINA BRUSELAS (2.8),8000.0,,8000.0
4.0,33700.0,48102.0,JUVENTUD/PIO.-PREMIOS CORTOMETRAJE IGUALDAD (4.1),500.0,,500.0
4.0,33700.0,48103.0,PREMIOS AL JOVEN EMPRENDEDOR,1000.0,,1000.0
4.0,33700.0,48104.0,BECAS DE PRACTICAS FORMATIVAS,1000.0,,1000.0
4.0,33700.0,48109.0,"PREMIO ""JOVEN DEL AÑO""",2000.0,,2000.0
4.0,33700.0,48110.0,"PREMIOS ""CONCURSO IDEAS JOVENES""",2800.0,,2800.0
4.0,33700.0,48900.0,SUBVENCIONES ASOC. JUVENILES,12700.0,,12700.0
4.0,33700.0,48901.0,SUBV.FED.VALENCIANA CASES DE JOVENTUD,15000.0,,15000.0
4.0,33800.0,41000.0,APORTACIÓN PATRONATO MPAL. FIESTAS,1359600.0,,1359600.0
4.0,34100.0,41000.0,APORTACIÓN PATRONATO MPAL. DEPORTES,4745405.7,,4745405.7
4.0,43100.0,220000.0,COMERCIO.- MATERIAL DE OFICINA PARA INFORMACION (1.1),2799.2,,2799.2
4.0,43100.0,226060.0,COMERCIO.- FORMACIÓN COMERCIANTES,10000.0,,10000.0
4.0,43100.0,226990.0,COMERCIO.- CAMPAÑA NAVIDEÑA (2.3),7600.0,,7600.0
4.0,43100.0,226991.0,COMERCIO.- MOTOROCASION (2.6),4700.0,,4700.0
4.0,43100.0,2269910.0,COMERCIO.- CAMPAÑAS A PROPUESTA DE COMERCIANTES,7000.0,,7000.0
4.0,43100.0,226992.0,COMERCIO.- FERIA DE CHOCOLATE (2.7),3600.0,,3600.0
4.0,43100.0,226993.0,COMERCIO.- CAMPAÑAS DESTINADAS A COMERCIO URBANO (2.2),12752.5,,12752.5
4.0,43100.0,226994.0,COMERCIO.- GALA DEL COMERCIO (2.10),5500.0,,5500.0
4.0,43100.0,226995.0,COMERCIO.- FERIA DE LA BODA (2.9),4700.0,,4700.0
4.0,43100.0,226996.0,COMERCIO.- ASISTENCIA JORNADAS SOBRE COMERCIO,4700.0,,4700.0
4.0,43100.0,226998.0,COMERCIO.- MODA EN LA CALLE (2.1),15000.0,,15000.0
4.0,43100.0,226999.0,COMERCIO.- CAMPAÑA PROMOCION DE MERCADOS (2.5),6600.0,,6600.0
4.0,43100.0,227062.0,COMERCIO.- PLAN ACCION COMERCIAL,42000.0,,42000.0
4.0,43100.0,48100.0,PREMIO ESCAPARATISMO MAGDALENA,475.0,,475.0
4.0,43100.0,48102.0,PREMIO CONCURSO COMERCIO INNOVADOR,700.0,,700.0
4.0,43100.0,48901.0,SUBVENCIONES DESTINADAS APOYO COMERCIO CIUDAD,17100.0,,17100.0
4.0,43100.0,48903.0,"CONVENIO BIANUAL ""QUALICER""",6000.0,,6000.0
4.0,43120.0,48900.0,SUBVENCION MERCADO CENTRAL,37159.9,,37159.9
4.0,43200.0,41000.0,APORTACIÓN PATRONATO MPAL.  DE TURISMO,1078144.42,,1078144.42
5.0,43210.0,22500.0,PLAYAS.- TASA 065,20000.0,,20000.0
5.0,43210.0,61900.0,PROTECCION ZONA DUNAS EN PLAYA SERRADAL,25000.0,,25000.0
5.0,44000.0,12001.0,TRANSP.PUBL.Y BICI.- SUELDOS GRUPO A2,13035.59,,13035.59
5.0,44000.0,12004.0,TRANSP.PUBL.Y BICI.- SUELDOS GRUPO C2,16924.74,,16924.74
5.0,44000.0,12006.0,TRANSP.PUBL.Y BICI.- TRIENIOS,9327.2,,9327.2
5.0,44000.0,12009.0,TRANSP.PUBL.Y BICI.- I.T.BASICAS,100.0,,100.0
5.0,44000.0,12100.0,TRANSP.PUBL.Y BICI.- COMP.DESTINO,17382.02,,17382.02
5.0,44000.0,12101.0,TRANSP.PUBL.Y BICI.- COMPL.ESPECIFICO,31528.05,,31528.05
5.0,44000.0,12103.0,TRANSP.PUBL.Y BICI.- I.T.COMPLEMENT.,100.0,,100.0
5.0,44000.0,12104.0,TRANSP.PUBL.Y BICI.- 49.73% EXTRA 2012,1854.87,,1854.87
5.0,44000.0,15000.0,TRANSP.PUBL.Y BICI.- PRODUCTIVIDAD,2465.85,,2465.85
5.0,44000.0,15100.0,TRANSP.PUBL.Y BICI.-GRATIFICACIONES,297.57,,297.57
5.0,44000.0,16000.0,TRANSP.PUBL.Y BICI.- SEG.SOCIAL,38172.53,,38172.53
5.0,44110.0,227991.0,"TRANS.COLEC.URBANO.- LINEA 1 TRAM (VIA RESERVADA, SA) (2.1)",441087.2,,441087.2
5.0,44110.0,227992.0,TRANS.COLEC.URBANO.- TRANSPORTE URBANO Y SUBURBANO (ACCSA) (2.2),3375931.09,,3375931.09
5.0,44110.0,227993.0,TRANS.COLEC.URBANO.- LINEAS CS-GRAO; ALMAZORA; VILAREAL (HICID),464530.0,,464530.0
5.0,44110.0,227994.0,TRANS.COLEC.URBANO.- LÍNEA CS-BORRIOL (AMSA),67618.34,,67618.34
5.0,44110.0,227995.0,TRANS.COLEC.URBANO.- COSTE MUNICIPAL BONIF. DESEMPLEADOS,150000.0,,150000.0
5.0,44110.0,48900.0,CUOTA RED CIUDADES POR LA BICICLETA,1800.0,,1800.0
5.0,44110.0,61900.0,"ACTUACIONES ""PLAN DIRECTOR DE LA BICICLETA""",30000.0,,30000.0
5.0,44120.0,22602.0,OTRO TRANS.PÚBLICO.- PUBLIC.SEMANA MOVILIDAD Y DIA SIN COCHES,6000.0,,6000.0
5.0,44120.0,227990.0,OTRO TRANS.PÚBLICO.- BICICAS,653083.5,,653083.5
4.0,49300.0,12003.0,INF.CONSUM.- SUELDOS DEL GRUPO C1,39934.76,,39934.76
4.0,49300.0,12004.0,INF.CONSUM.- SUELDOS DEL GRUPO C2,33849.48,,33849.48
4.0,49300.0,12006.0,INF.CONSUM.- TRIENIOS,14724.5,,14724.5
4.0,49300.0,12009.0,INF.CONSUM.- I.T.BASICAS,100.0,,100.0
4.0,49300.0,12100.0,INF.CONSUM.- COMPLEMENTO DE DESTINO,45928.98,,45928.98
4.0,49300.0,12101.0,INF.CONSUM.- COMPLEMENTO ESPECÍFICO,81557.75,,81557.75
4.0,49300.0,12103.0,INF.CONSUM.- I.T.COMPLEM.,100.0,,100.0
4.0,49300.0,12104.0,INF.CONSUM.- 49.73% EXTRA 2012,8228.52,,8228.52
4.0,49300.0,15000.0,INF.CONSUM.- PRODUCTIVIDADES,749.62,,749.62
4.0,49300.0,15100.0,INF.CONSUM.- GRATIFICACIONES,100.0,,100.0
4.0,49300.0,16000.0,INF.CONSUM.- SEGURIDAD SOCIAL,71019.95,,71019.95
4.0,49310.0,22000.0,AULA CONSUMO.- MATERIAL DIDACTICO (5.2),1000.0,,1000.0
4.0,49310.0,226020.0,AULA CONSUMO.- PROMOCION AULA CONSUMO (5.3),1500.0,,1500.0
4.0,49310.0,226060.0,AULA CONSUMO.- CURSOS DEL AULA CONSUMO (5.2),17851.87,,17851.87
4.0,49320.0,20200.0,CONSUMO.- ARRENDAMIENTO INMUEBLES,6695.05,,6695.05
4.0,49320.0,22000.0,CONSUMO.- MATERIAL DE OFICINA,3000.0,,3000.0
4.0,49320.0,226022.0,CONSUMO.- CAMPAÑA INFORMATIVA TEMAS JUVENTUD,4000.0,,4000.0
4.0,49320.0,226990.0,CONSUMO.- DIA MUNDIAL DERECHOS DEL CONSUMIDOR,2500.0,,2500.0
4.0,49320.0,226991.0,CONSUMO.- PROMOCION PRODUCTOS PESQUEROS CCVV,10000.0,,10000.0
4.0,49320.0,226992.0,CONSUMO.- CAMPAÑAS PROPUESTAS POR ASOC. CONSUMIDORES,4500.0,,4500.0
4.0,49320.0,226993.0,CONSUMO.- CAMPAÑAS PRODUCTOS DE CERNANÍA,6500.0,,6500.0
4.0,49320.0,227060.0,CONSUMO.- EDICION ORDENANZA CONSUMO,3000.0,,3000.0
4.0,49330.0,226060.0,J.A.C.- JORNADAS SOBRE J.A.C. (6.5),3200.0,,3200.0
1.0,91200.0,10000.0,CORPORACIÓN.- DEDICACIONES Y ASISTENCIAS,753990.32,,753990.32
1.0,91200.0,10001.0,CORPORACIÓN.- TRIENIOS,7000.0,,7000.0
1.0,91200.0,11000.0,CORPORACIÓN.- EVENTUALES GRUPOS POLÍTICOS RETRIBUCIONES,191800.0,,191800.0
1.0,91200.0,16000.0,CORPORACIÓN Y EVENTUALES.- SEGURIDAD SOCIAL,293626.21,,293626.21
1.0,91200.0,23000.0,CORPORACIÓN.- DIETAS DE CARGOS ELECTOS,640.0,,640.0
1.0,91200.0,23100.0,CORPORACIÓN.- LOCOMOCIÓN DE CARGOS ELECTOS,500.0,,500.0
1.0,91200.0,48900.0,APORTACIÓN A GRUPOS POLITICOS,54733.0,,54733.0
1.0,91201.0,11000.0,ORG.GOBIERNO.- RETRIB. RESTO EVENTUALES,341000.0,,341000.0
1.0,91201.0,12000.0,ORG.GOBIERNO.- SUELDOS DEL GRUPO A1 (PROTOCOLO),14824.09,,14824.09
1.0,91201.0,12004.0,ORG.GOBIERNO.- SUELDOS GRUPO C2 (FOTÓGRAFA),8462.37,,8462.37
1.0,91201.0,12006.0,ORG.GOBIERNO.-TRIENIOS (FUNCIONARIOS),1238.12,,1238.12
1.0,91201.0,12009.0,ORG.GOBIERNO.- I.T.BASICAS (FUNCIONARIOS)),100.0,,100.0
1.0,91201.0,12100.0,ORG.GOBIERNO.- COMPLEMENTO DE DESTINO (FUNCIONARIOS),13308.57,,13308.57
1.0,91201.0,12101.0,ORG.GOBIERNO.- COMPLEMENTO ESPECÍFICO (FUNCIONARIOS),31867.6,,31867.6
1.0,91201.0,12103.0,ORG.GOBIERNO.- I.T.COMPLEMENTARIAS (FUNCIONARIOS),100.0,,100.0
1.0,91201.0,12104.0,ORG.GOBIERNO.- 49.73% EXTRA 2012 (FUNCIONARIOS),19323.14,,19323.14
1.0,91201.0,15000.0,ORG.GOBIERNO.- PRODUCTIVIDAD (FUNCIONARIOS),100.0,,100.0
1.0,91201.0,15100.0,ORG.GOBIERNO.- GRATIFICACIONES (FUNCIONARIOS),100.0,,100.0
1.0,91201.0,16000.0,ORG.GOBIERNO.- SEGURIDAD SOCIAL (FUNCIONARIOS),126523.96,,126523.96
1.0,91201.0,16200.0,ORG.GOBIERNO.- FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (FUNCIONARIOS),1000.0,,1000.0
1.0,91201.0,22001.0,ORG. GOBIERNO.- PRENSA REVISTAS LIBROS Y OTRAS,4000.0,,4000.0
1.0,91201.0,226010.0,ORG. GOBIERNO.- ATENCIONES PROTOCOLARIAS,7600.0,,7600.0
1.0,91201.0,226011.0,ORG. GOBIERNO.- PROTOCOLO,50820.0,,50820.0
1.0,91201.0,226990.0,ORG GOBIERNO.-  GASTOS DIVERSOS,160039.59,,160039.59
1.0,91201.0,23020.0,ORG. GOBIERNO.- DIETAS,640.0,,640.0
1.0,91201.0,23100.0,ORG. GOBIERNO.- LOCOMOCIÓN,500.0,,500.0
1.0,91201.0,48901.0,CUOTA A FEMP y FVMP,50000.0,,50000.0
1.0,91202.0,12000.0,PLAN.Y PROY.ECONÓMICOS.- SUELDOS GRUP A1,14824.09,,14824.09
1.0,91202.0,12100.0,PLAN.Y PROY.ECONÓMICOS.- COM.DESTINO,11770.14,,11770.14
1.0,91202.0,12101.0,PLAN.Y PROY.ECONÓMICOS.-COM.ESPECIFICO,42052.85,,42052.85
1.0,91202.0,16000.0,PLAN.Y PROY.ECONÓMICOS.-SEG.SOCIAL,21211.95,,21211.95
1.0,91202.0,22699.0,PLANIF.Y PROY.ECON.- GASTOS DIVERSOS,3000.0,,3000.0
1.0,91202.0,23020.0,PLANIF.Y PROY.ECON.- DIETAS,1000.0,,1000.0
1.0,91202.0,23120.0,PLANIF.Y PROY.ECON.- LOCOMOCIÓN,1000.0,,1000.0
2.0,92000.0,12000.0,SECRETARIA.- SUELDOS DEL GRUPO A1,29648.18,,29648.18
2.0,92000.0,12004.0,SECRETARIA.- SUELDOS DEL GRUPO C2,16924.74,,16924.74
2.0,92000.0,12006.0,SECRETARIA.- TRIENIOS,9069.55,,9069.55
2.0,92000.0,12009.0,SECRETARIA.- I.T.BASICAS,100.0,,100.0
2.0,92000.0,12100.0,SECRETARIA.- COMPLEMENTO DE DESTINO,32071.92,,32071.92
2.0,92000.0,12101.0,SECRETARIA.- COMPLEMENTO ESPECÍFICO,93985.63,,93985.63
2.0,92000.0,12103.0,SECRETARIA.- I.T.COMPLEM.,100.0,,100.0
2.0,92000.0,12104.0,SECRETARIA.- 49.73% EXTRA 2012,5982.43,,5982.43
2.0,92000.0,15000.0,SECRETARIA.-  PRODUCTIVIDADES,5799.68,,5799.68
2.0,92000.0,15100.0,SECRETARIA.- GRATIFICACIONES,100.0,,100.0
2.0,92000.0,16000.0,SECRETARIA.- SEGURIDAD SOCIAL,48901.02,,48901.02
2.0,92000.0,22000.0,SECRETARIA.- PAPEL TIMBRADO DEL ESTADO (4.1.),150.0,,150.0
2.0,92000.0,22001.0,SECRETARIA.- LIBROS Y REVISTAS (3.4),4275.0,,4275.0
2.0,92000.0,22799.0,SECRETARIA.- ENCUADERNACIÓN LIBROS ACTAS,400.0,,400.0
2.0,92001.0,12000.0,ADMON.MUNICIPAL.- SUELDOS DEL GRUPO A1,29648.18,,29648.18
2.0,92001.0,12003.0,ADMON.MUNICIPAL.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
2.0,92001.0,12004.0,ADMON.MUNICIPAL.- SUELDOS DEL GRUPO C2,25387.11,,25387.11
2.0,92001.0,12006.0,ADMON.MUNICIPAL.- TRIENIOS,7075.99,,7075.99
2.0,92001.0,12009.0,ADMON.MUNICIPAL.- I.T.BASICAS,100.0,,100.0
2.0,92001.0,12100.0,ADMON.MUNICIPAL.- COMPLEMENTO DE DESTINO,44071.27,,44071.27
2.0,92001.0,12101.0,ADMON.MUNICIPAL.- COMPLEMENTO ESPECÍFICO,115182.74,,115182.74
2.0,92001.0,12103.0,ADMON.MUNICIPAL.- I.T.COMPLEM.,100.0,,100.0
2.0,92001.0,12104.0,ADMON.MUNICIPAL.- 49.73% EXTRA 2012,6029.43,,6029.43
2.0,92001.0,15000.0,ADMON.MUNICIPAL.-  PRODUCTIVIDADES,1549.87,,1549.87
2.0,92001.0,15100.0,ADMON.MUNICIPAL.- GRATIFICACIONES,100.0,,100.0
2.0,92001.0,15300.0,ADMON.MUNICIPAL.- ATRIBUCIÓN FUNCIONES,13529.37,,13529.37
2.0,92001.0,16000.0,ADMON.MUNICIPAL.- SEGURIDAD SOCIAL,49520.3,,49520.3
2.0,92001.0,220010.0,ADMON.MUNICIPAL.- LIBROS Y TEXTOS LEGALES (3.1),800.0,,800.0
2.0,92001.0,227991.0,ADMON.MUNICIPAL.- ENCUADERNACION LIBROS DECRETOS,1500.0,,1500.0
2.0,92001.0,227992.0,ADMON.MUNICIPAL.- ENCUADERNACION LIBROS ACTAS,1800.0,,1800.0
2.0,92010.0,12000.0,ASES.JURÍDICA.- SUELDOS DEL GRUPO A1,59296.36,,59296.36
2.0,92010.0,12004.0,ASES.JURÍDICA.- SUELDOS DEL GRUPO C2,16924.74,,16924.74
2.0,92010.0,12006.0,ASES.JURÍDICA.- TRIENIOS,12241.78,,12241.78
2.0,92010.0,12009.0,ASES.JURÍDICA.- I.T.BASICAS,100.0,,100.0
2.0,92010.0,12100.0,ASES.JURÍDICA.- COMPLEMENTO DE DESTINO,51189.91,,51189.91
2.0,92010.0,12101.0,ASES.JURÍDICA.- COMPLEMENTO ESPECÍFICO,167262.11,,167262.11
2.0,92010.0,12103.0,ASES.JURÍDICA.- I.T.COMPLEM.,100.0,,100.0
2.0,92010.0,12104.0,ASES.JURIDICA.- 49.73% EXTRA 2012,7496.06,,7496.06
2.0,92010.0,15000.0,ASES.JURÍDICA.- PRODUCTIVIDAD,21535.09,,21535.09
2.0,92010.0,15100.0,ASES.JURÍDICA.- GRATIFICACIONES,100.0,,100.0
